station_code,stop_name,weather_time_utc,temperature_2m,precipitation,wind_speed_10m
ENF,Denfert-Rochereau,2025-11-15T05:00,10.7,0.0,3.7
ENF,Denfert-Rochereau,2025-11-15T06:00,10.8,0.0,5.2
ENF,Denfert-Rochereau,2025-11-15T07:00,11.0,0.0,6.6
ENF,Denfert-Rochereau,2025-11-15T08:00,11.4,0.0,8.3
ENF,Denfert-Rochereau,2025-11-15T09:00,12.3,0.0,7.1
ENF,Denfert-Rochereau,2025-11-15T10:00,13.1,0.0,5.0
ENF,Denfert-Rochereau,2025-11-15T11:00,13.6,0.0,4.8
ENF,Denfert-Rochereau,2025-11-15T12:00,12.9,0.6,2.1
ENF,Denfert-Rochereau,2025-11-15T13:00,12.9,0.6,5.7
ENF,Denfert-Rochereau,2025-11-15T14:00,12.8,1.9,6.7
ENF,Denfert-Rochereau,2025-11-15T15:00,12.4,3.3,6.2
ENF,Denfert-Rochereau,2025-11-15T16:00,12.1,1.3,6.6
ENF,Denfert-Rochereau,2025-11-15T17:00,12.0,1.1,6.6
ENF,Denfert-Rochereau,2025-11-15T18:00,11.9,0.5,6.1
ENF,Denfert-Rochereau,2025-11-15T19:00,11.6,0.4,7.3
ENF,Denfert-Rochereau,2025-11-15T20:00,11.1,0.1,4.5
ENF,Denfert-Rochereau,2025-11-15T21:00,10.4,0.0,2.3
ENF,Denfert-Rochereau,2025-11-15T22:00,10.0,0.0,5.0
ENF,Denfert-Rochereau,2025-11-15T23:00,9.5,0.0,5.3
ENT,Gentilly,2025-11-15T00:00,13.1,0.1,10.5
ENT,Gentilly,2025-11-15T01:00,12.3,4.8,5.2
ENT,Gentilly,2025-11-15T02:00,12.4,4.4,2.8
ENT,Gentilly,2025-11-15T03:00,12.0,5.1,8.7
ENT,Gentilly,2025-11-15T04:00,11.7,0.0,8.2
ENT,Gentilly,2025-11-15T05:00,10.7,0.0,3.7
ENT,Gentilly,2025-11-15T06:00,10.8,0.0,5.2
ENT,Gentilly,2025-11-15T07:00,10.9,0.0,6.6
ENT,Gentilly,2025-11-15T08:00,11.4,0.0,8.3
ENT,Gentilly,2025-11-15T09:00,12.3,0.0,7.1
ENT,Gentilly,2025-11-15T10:00,13.1,0.0,5.0
ENT,Gentilly,2025-11-15T11:00,13.6,0.0,4.8
ENT,Gentilly,2025-11-15T12:00,12.9,0.6,2.1
ENT,Gentilly,2025-11-15T13:00,12.9,0.6,5.7
ENT,Gentilly,2025-11-15T14:00,12.7,1.9,6.7
ENT,Gentilly,2025-11-15T15:00,12.4,3.3,6.2
ENT,Gentilly,2025-11-15T16:00,12.1,1.3,6.6
ENT,Gentilly,2025-11-15T17:00,11.9,1.1,6.6
ENT,Gentilly,2025-11-15T18:00,11.9,0.5,6.1
ENT,Gentilly,2025-11-15T19:00,11.6,0.4,7.3
ENT,Gentilly,2025-11-15T20:00,11.0,0.1,4.5
ENT,Gentilly,2025-11-15T21:00,10.3,0.0,2.3
ENT,Gentilly,2025-11-15T22:00,10.0,0.0,5.0
ENT,Gentilly,2025-11-15T23:00,9.4,0.0,5.3
ENU,Avenue Henri Martin,2025-11-15T00:00,13.5,0.0,10.1
ENU,Avenue Henri Martin,2025-11-15T01:00,12.6,8.0,6.7
ENU,Avenue Henri Martin,2025-11-15T02:00,12.8,4.4,6.1
ENU,Avenue Henri Martin,2025-11-15T03:00,12.3,1.8,9.7
ENU,Avenue Henri Martin,2025-11-15T04:00,11.9,0.1,7.3
ENU,Avenue Henri Martin,2025-11-15T05:00,11.2,0.0,3.9
ENU,Avenue Henri Martin,2025-11-15T06:00,11.0,0.0,6.5
ENU,Avenue Henri Martin,2025-11-15T07:00,11.1,0.0,6.0
ENU,Avenue Henri Martin,2025-11-15T08:00,11.5,0.0,7.1
ENU,Avenue Henri Martin,2025-11-15T09:00,12.6,0.0,6.9
ENU,Avenue Henri Martin,2025-11-15T10:00,13.3,0.0,5.4
ENU,Avenue Henri Martin,2025-11-15T11:00,14.0,0.0,5.0
ENU,Avenue Henri Martin,2025-11-15T12:00,13.2,0.1,2.3
ENU,Avenue Henri Martin,2025-11-15T13:00,13.4,1.5,5.2
ENU,Avenue Henri Martin,2025-11-15T14:00,13.2,1.2,5.3
ENU,Avenue Henri Martin,2025-11-15T15:00,12.8,2.3,6.1
ENU,Avenue Henri Martin,2025-11-15T16:00,12.4,1.9,5.5
ENU,Avenue Henri Martin,2025-11-15T17:00,12.2,1.3,8.1
ENU,Avenue Henri Martin,2025-11-15T18:00,12.1,0.9,7.3
ENU,Avenue Henri Martin,2025-11-15T19:00,12.1,0.4,9.4
ENU,Avenue Henri Martin,2025-11-15T20:00,11.6,0.2,5.4
ENU,Avenue Henri Martin,2025-11-15T21:00,10.8,0.6,1.8
ENU,Avenue Henri Martin,2025-11-15T22:00,10.5,0.0,5.4
ENU,Avenue Henri Martin,2025-11-15T23:00,9.9,0.0,7.2
EPI,Épinay-sur-Orge,2025-11-15T00:00,12.9,0.2,10.8
EPI,Épinay-sur-Orge,2025-11-15T01:00,12.4,0.1,7.2
EPI,Épinay-sur-Orge,2025-11-15T02:00,11.8,0.2,4.9
EPI,Épinay-sur-Orge,2025-11-15T03:00,12.0,7.2,3.4
EPI,Épinay-sur-Orge,2025-11-15T04:00,11.9,0.6,6.0
EPI,Épinay-sur-Orge,2025-11-15T05:00,11.0,0.0,4.4
EPI,Épinay-sur-Orge,2025-11-15T06:00,11.1,0.0,6.1
EPI,Épinay-sur-Orge,2025-11-15T07:00,10.9,0.0,6.1
EPI,Épinay-sur-Orge,2025-11-15T08:00,11.4,0.0,7.6
EPI,Épinay-sur-Orge,2025-11-15T09:00,12.2,0.0,7.0
EPI,Épinay-sur-Orge,2025-11-15T10:00,13.1,0.0,5.7
EPI,Épinay-sur-Orge,2025-11-15T11:00,13.6,0.0,4.6
EPI,Épinay-sur-Orge,2025-11-15T12:00,12.6,0.7,3.2
EPI,Épinay-sur-Orge,2025-11-15T13:00,12.7,1.1,5.2
EPI,Épinay-sur-Orge,2025-11-15T14:00,12.4,2.6,7.0
EPI,Épinay-sur-Orge,2025-11-15T15:00,12.3,2.2,5.7
EPI,Épinay-sur-Orge,2025-11-15T16:00,12.1,1.1,8.5
EPI,Épinay-sur-Orge,2025-11-15T17:00,11.7,0.4,5.1
EPI,Épinay-sur-Orge,2025-11-15T18:00,11.8,0.2,7.3
EPI,Épinay-sur-Orge,2025-11-15T19:00,11.4,0.2,2.2
EPI,Épinay-sur-Orge,2025-11-15T20:00,10.5,0.0,4.0
EPI,Épinay-sur-Orge,2025-11-15T21:00,10.0,0.0,4.8
EPI,Épinay-sur-Orge,2025-11-15T22:00,9.1,0.0,5.1
EPI,Épinay-sur-Orge,2025-11-15T23:00,8.7,0.0,3.6
ERE,Péreire Levallois,2025-11-15T00:00,13.4,0.0,10.1
ERE,Péreire Levallois,2025-11-15T01:00,12.5,8.0,6.7
ERE,Péreire Levallois,2025-11-15T02:00,12.7,4.4,6.1
ERE,Péreire Levallois,2025-11-15T03:00,12.2,1.8,9.7
ERE,Péreire Levallois,2025-11-15T04:00,11.8,0.1,7.3
ERE,Péreire Levallois,2025-11-15T05:00,11.1,0.0,3.9
ERE,Péreire Levallois,2025-11-15T06:00,10.9,0.0,6.5
ERE,Péreire Levallois,2025-11-15T07:00,11.0,0.0,6.0
ERE,Péreire Levallois,2025-11-15T08:00,11.4,0.0,7.1
ERE,Péreire Levallois,2025-11-15T09:00,12.5,0.0,6.9
ERE,Péreire Levallois,2025-11-15T10:00,13.2,0.0,5.4
ERE,Péreire Levallois,2025-11-15T11:00,13.9,0.0,5.0
ERE,Péreire Levallois,2025-11-15T12:00,13.1,0.1,2.3
ERE,Péreire Levallois,2025-11-15T13:00,13.3,1.5,5.2
ERE,Péreire Levallois,2025-11-15T14:00,13.1,1.2,5.3
ERE,Péreire Levallois,2025-11-15T15:00,12.7,2.3,6.1
ERE,Péreire Levallois,2025-11-15T16:00,12.3,1.9,5.5
ERE,Péreire Levallois,2025-11-15T17:00,12.1,1.3,8.1
ERE,Péreire Levallois,2025-11-15T18:00,12.0,0.9,7.3
ERE,Péreire Levallois,2025-11-15T19:00,12.0,0.4,9.4
ERE,Péreire Levallois,2025-11-15T20:00,11.5,0.2,5.4
ERE,Péreire Levallois,2025-11-15T21:00,10.7,0.6,1.8
ERE,Péreire Levallois,2025-11-15T22:00,10.4,0.0,5.4
ERE,Péreire Levallois,2025-11-15T23:00,9.8,0.0,7.2
ERG,Cergy Préfecture,2025-11-15T00:00,12.9,0.2,9.7
ERG,Cergy Préfecture,2025-11-15T01:00,12.7,0.7,10.3
ERG,Cergy Préfecture,2025-11-15T02:00,12.8,0.0,7.2
ERG,Cergy Préfecture,2025-11-15T03:00,11.9,0.0,7.0
ERG,Cergy Préfecture,2025-11-15T04:00,11.5,0.4,6.4
ERG,Cergy Préfecture,2025-11-15T05:00,11.3,0.4,4.2
ERG,Cergy Préfecture,2025-11-15T06:00,10.5,0.0,5.0
ERG,Cergy Préfecture,2025-11-15T07:00,10.4,0.0,6.1
ERG,Cergy Préfecture,2025-11-15T08:00,10.8,0.0,7.0
ERG,Cergy Préfecture,2025-11-15T09:00,12.1,0.0,6.7
ERG,Cergy Préfecture,2025-11-15T10:00,13.1,0.0,7.0
ERG,Cergy Préfecture,2025-11-15T11:00,14.2,0.0,5.9
ERG,Cergy Préfecture,2025-11-15T12:00,13.3,0.2,7.6
ERG,Cergy Préfecture,2025-11-15T13:00,13.2,0.6,7.2
ERG,Cergy Préfecture,2025-11-15T14:00,12.8,1.1,2.2
ERG,Cergy Préfecture,2025-11-15T15:00,12.7,0.8,3.8
ERG,Cergy Préfecture,2025-11-15T16:00,12.2,0.7,4.2
ERG,Cergy Préfecture,2025-11-15T17:00,12.0,1.9,6.5
ERG,Cergy Préfecture,2025-11-15T18:00,11.9,1.8,10.8
ERG,Cergy Préfecture,2025-11-15T19:00,12.1,0.7,5.1
ERG,Cergy Préfecture,2025-11-15T20:00,11.8,0.6,4.7
ERG,Cergy Préfecture,2025-11-15T21:00,10.8,0.1,4.3
ERG,Cergy Préfecture,2025-11-15T22:00,10.3,0.1,2.7
ERG,Cergy Préfecture,2025-11-15T23:00,9.6,0.0,6.3
ERM,Ermont - Eaubonne,2025-11-15T00:00,13.3,0.2,9.3
ERM,Ermont - Eaubonne,2025-11-15T01:00,12.7,2.4,9.7
ERM,Ermont - Eaubonne,2025-11-15T02:00,12.7,0.7,8.2
ERM,Ermont - Eaubonne,2025-11-15T03:00,12.1,0.3,8.4
ERM,Ermont - Eaubonne,2025-11-15T04:00,11.7,0.1,5.5
ERM,Ermont - Eaubonne,2025-11-15T05:00,11.3,1.4,4.5
ERM,Ermont - Eaubonne,2025-11-15T06:00,11.0,0.0,7.3
ERM,Ermont - Eaubonne,2025-11-15T07:00,10.6,0.0,4.8
ERM,Ermont - Eaubonne,2025-11-15T08:00,11.2,0.0,6.6
ERM,Ermont - Eaubonne,2025-11-15T09:00,12.4,0.0,7.0
ERM,Ermont - Eaubonne,2025-11-15T10:00,13.2,0.0,6.7
ERM,Ermont - Eaubonne,2025-11-15T11:00,14.0,0.1,5.9
ERM,Ermont - Eaubonne,2025-11-15T12:00,13.3,0.0,4.4
ERM,Ermont - Eaubonne,2025-11-15T13:00,13.5,0.2,4.8
ERM,Ermont - Eaubonne,2025-11-15T14:00,13.2,0.4,4.2
ERM,Ermont - Eaubonne,2025-11-15T15:00,12.8,1.2,4.9
ERM,Ermont - Eaubonne,2025-11-15T16:00,12.4,2.0,4.9
ERM,Ermont - Eaubonne,2025-11-15T17:00,12.1,1.5,8.2
ERM,Ermont - Eaubonne,2025-11-15T18:00,11.9,1.6,8.7
ERM,Ermont - Eaubonne,2025-11-15T19:00,12.2,0.4,6.4
ERM,Ermont - Eaubonne,2025-11-15T20:00,11.7,0.4,5.2
ERM,Ermont - Eaubonne,2025-11-15T21:00,10.7,0.2,3.6
ERM,Ermont - Eaubonne,2025-11-15T22:00,10.4,0.1,3.6
ERM,Ermont - Eaubonne,2025-11-15T23:00,9.8,0.0,6.7
ERN,Cernay,2025-11-15T00:00,13.2,0.2,9.3
ERN,Cernay,2025-11-15T01:00,12.7,2.4,9.7
ERN,Cernay,2025-11-15T02:00,12.7,0.7,8.2
ERN,Cernay,2025-11-15T03:00,12.0,0.3,8.4
ERN,Cernay,2025-11-15T04:00,11.7,0.1,5.5
ERN,Cernay,2025-11-15T05:00,11.3,1.4,4.5
ERN,Cernay,2025-11-15T06:00,10.9,0.0,7.3
ERN,Cernay,2025-11-15T07:00,10.6,0.0,4.8
ERN,Cernay,2025-11-15T08:00,11.1,0.0,6.6
ERN,Cernay,2025-11-15T09:00,12.3,0.0,7.0
ERN,Cernay,2025-11-15T10:00,13.2,0.0,6.7
ERN,Cernay,2025-11-15T11:00,14.0,0.1,5.9
ERN,Cernay,2025-11-15T12:00,13.2,0.0,4.4
ERN,Cernay,2025-11-15T13:00,13.5,0.2,4.8
ERN,Cernay,2025-11-15T14:00,13.2,0.4,4.2
ERN,Cernay,2025-11-15T15:00,12.8,1.2,4.9
ERN,Cernay,2025-11-15T16:00,12.3,2.0,4.9
ERN,Cernay,2025-11-15T17:00,12.1,1.5,8.2
ERN,Cernay,2025-11-15T18:00,11.8,1.6,8.7
ERN,Cernay,2025-11-15T19:00,12.2,0.4,6.4
ERN,Cernay,2025-11-15T20:00,11.6,0.4,5.2
ERN,Cernay,2025-11-15T21:00,10.7,0.2,3.6
ERN,Cernay,2025-11-15T22:00,10.4,0.1,3.6
ERN,Cernay,2025-11-15T23:00,9.7,0.0,6.7
ERO,Aéroport Charles de Gaulle 2 (Terminal 2),2025-11-15T00:00,12.8,0.1,15.3
ERO,Aéroport Charles de Gaulle 2 (Terminal 2),2025-11-15T01:00,12.6,0.3,13.1
ERO,Aéroport Charles de Gaulle 2 (Terminal 2),2025-11-15T02:00,12.3,0.3,5.8
ERO,Aéroport Charles de Gaulle 2 (Terminal 2),2025-11-15T03:00,12.0,0.2,5.8
ERO,Aéroport Charles de Gaulle 2 (Terminal 2),2025-11-15T04:00,11.9,0.1,7.8
ERO,Aéroport Charles de Gaulle 2 (Terminal 2),2025-11-15T05:00,11.5,0.0,4.4
ERO,Aéroport Charles de Gaulle 2 (Terminal 2),2025-11-15T06:00,11.2,0.0,6.5
ERO,Aéroport Charles de Gaulle 2 (Terminal 2),2025-11-15T07:00,11.1,0.0,5.8
ERO,Aéroport Charles de Gaulle 2 (Terminal 2),2025-11-15T08:00,11.4,0.0,7.5
ERO,Aéroport Charles de Gaulle 2 (Terminal 2),2025-11-15T09:00,12.5,0.0,7.4
ERO,Aéroport Charles de Gaulle 2 (Terminal 2),2025-11-15T10:00,13.3,0.0,4.7
ERO,Aéroport Charles de Gaulle 2 (Terminal 2),2025-11-15T11:00,14.3,0.0,7.9
ERO,Aéroport Charles de Gaulle 2 (Terminal 2),2025-11-15T12:00,13.9,0.0,5.9
ERO,Aéroport Charles de Gaulle 2 (Terminal 2),2025-11-15T13:00,13.8,0.6,4.7
ERO,Aéroport Charles de Gaulle 2 (Terminal 2),2025-11-15T14:00,13.2,0.8,7.0
ERO,Aéroport Charles de Gaulle 2 (Terminal 2),2025-11-15T15:00,12.4,1.8,8.7
ERO,Aéroport Charles de Gaulle 2 (Terminal 2),2025-11-15T16:00,12.1,2.5,5.4
ERO,Aéroport Charles de Gaulle 2 (Terminal 2),2025-11-15T17:00,11.8,2.1,7.3
ERO,Aéroport Charles de Gaulle 2 (Terminal 2),2025-11-15T18:00,11.2,1.8,9.3
ERO,Aéroport Charles de Gaulle 2 (Terminal 2),2025-11-15T19:00,11.7,0.3,6.1
ERO,Aéroport Charles de Gaulle 2 (Terminal 2),2025-11-15T20:00,11.5,0.3,9.0
ERO,Aéroport Charles de Gaulle 2 (Terminal 2),2025-11-15T21:00,10.8,0.1,4.2
ERO,Aéroport Charles de Gaulle 2 (Terminal 2),2025-11-15T22:00,10.6,0.1,2.8
ERO,Aéroport Charles de Gaulle 2 (Terminal 2),2025-11-15T23:00,9.9,0.1,6.6
ERS,Versailles Chantiers,2025-11-15T00:00,12.6,0.0,10.1
ERS,Versailles Chantiers,2025-11-15T01:00,12.1,4.6,5.6
ERS,Versailles Chantiers,2025-11-15T02:00,12.0,3.5,4.3
ERS,Versailles Chantiers,2025-11-15T03:00,11.7,1.0,7.7
ERS,Versailles Chantiers,2025-11-15T04:00,11.4,5.2,7.2
ERS,Versailles Chantiers,2025-11-15T05:00,10.9,0.0,4.6
ERS,Versailles Chantiers,2025-11-15T06:00,10.6,0.0,7.3
ERS,Versailles Chantiers,2025-11-15T07:00,10.4,0.0,7.6
ERS,Versailles Chantiers,2025-11-15T08:00,11.0,0.0,9.5
ERS,Versailles Chantiers,2025-11-15T09:00,12.1,0.0,8.1
ERS,Versailles Chantiers,2025-11-15T10:00,12.8,0.0,5.2
ERS,Versailles Chantiers,2025-11-15T11:00,13.3,0.0,4.5
ERS,Versailles Chantiers,2025-11-15T12:00,12.2,0.9,3.7
ERS,Versailles Chantiers,2025-11-15T13:00,12.2,1.4,5.9
ERS,Versailles Chantiers,2025-11-15T14:00,12.2,1.6,6.0
ERS,Versailles Chantiers,2025-11-15T15:00,11.9,1.6,6.7
ERS,Versailles Chantiers,2025-11-15T16:00,11.6,1.3,7.8
ERS,Versailles Chantiers,2025-11-15T17:00,11.4,1.0,6.9
ERS,Versailles Chantiers,2025-11-15T18:00,11.5,0.9,6.9
ERS,Versailles Chantiers,2025-11-15T19:00,11.3,0.3,7.7
ERS,Versailles Chantiers,2025-11-15T20:00,10.6,0.2,4.2
ERS,Versailles Chantiers,2025-11-15T21:00,9.7,0.1,3.5
ERS,Versailles Chantiers,2025-11-15T22:00,9.1,0.0,5.1
ERS,Versailles Chantiers,2025-11-15T23:00,8.9,0.0,5.9
ERT,La Ferté-Alais,2025-11-15T00:00,12.6,0.1,11.5
ERT,La Ferté-Alais,2025-11-15T01:00,12.7,0.0,11.1
ERT,La Ferté-Alais,2025-11-15T02:00,12.4,0.0,8.4
ERT,La Ferté-Alais,2025-11-15T03:00,12.1,0.0,10.2
ERT,La Ferté-Alais,2025-11-15T04:00,11.4,0.0,4.3
ERT,La Ferté-Alais,2025-11-15T05:00,10.5,0.0,6.9
ERT,La Ferté-Alais,2025-11-15T06:00,10.9,0.0,4.7
ERT,La Ferté-Alais,2025-11-15T07:00,10.3,0.0,5.3
ERT,La Ferté-Alais,2025-11-15T08:00,11.1,0.1,8.2
ERT,La Ferté-Alais,2025-11-15T09:00,12.3,0.1,6.6
ERT,La Ferté-Alais,2025-11-15T10:00,13.3,0.0,5.3
ERT,La Ferté-Alais,2025-11-15T11:00,14.0,0.2,5.8
ERT,La Ferté-Alais,2025-11-15T12:00,12.5,1.3,5.7
ERT,La Ferté-Alais,2025-11-15T13:00,12.5,2.1,8.8
ERT,La Ferté-Alais,2025-11-15T14:00,12.4,2.2,7.4
ERT,La Ferté-Alais,2025-11-15T15:00,12.2,1.3,10.8
ERT,La Ferté-Alais,2025-11-15T16:00,12.0,0.3,7.0
ERT,La Ferté-Alais,2025-11-15T17:00,11.4,0.0,6.6
ERT,La Ferté-Alais,2025-11-15T18:00,11.4,0.0,7.5
ERT,La Ferté-Alais,2025-11-15T19:00,11.0,0.0,6.8
ERT,La Ferté-Alais,2025-11-15T20:00,10.0,0.0,3.7
ERT,La Ferté-Alais,2025-11-15T21:00,9.7,0.0,5.2
ERT,La Ferté-Alais,2025-11-15T22:00,9.0,0.0,7.4
ERT,La Ferté-Alais,2025-11-15T23:00,8.7,0.0,5.6
ESG,Achères Grand Cormier,2025-11-15T00:00,13.1,0.4,8.7
ESG,Achères Grand Cormier,2025-11-15T01:00,12.7,3.2,8.6
ESG,Achères Grand Cormier,2025-11-15T02:00,13.0,0.5,7.5
ESG,Achères Grand Cormier,2025-11-15T03:00,12.1,0.0,7.2
ESG,Achères Grand Cormier,2025-11-15T04:00,11.4,2.5,5.8
ESG,Achères Grand Cormier,2025-11-15T05:00,11.2,0.9,3.4
ESG,Achères Grand Cormier,2025-11-15T06:00,10.9,0.0,6.5
ESG,Achères Grand Cormier,2025-11-15T07:00,10.5,0.0,5.2
ESG,Achères Grand Cormier,2025-11-15T08:00,11.0,0.0,6.2
ESG,Achères Grand Cormier,2025-11-15T09:00,12.4,0.0,7.0
ESG,Achères Grand Cormier,2025-11-15T10:00,13.3,0.0,6.3
ESG,Achères Grand Cormier,2025-11-15T11:00,14.2,0.0,5.0
ESG,Achères Grand Cormier,2025-11-15T12:00,13.0,0.3,5.0
ESG,Achères Grand Cormier,2025-11-15T13:00,13.0,0.6,6.5
ESG,Achères Grand Cormier,2025-11-15T14:00,13.0,0.9,1.4
ESG,Achères Grand Cormier,2025-11-15T15:00,12.7,1.2,3.4
ESG,Achères Grand Cormier,2025-11-15T16:00,12.1,0.7,3.8
ESG,Achères Grand Cormier,2025-11-15T17:00,12.0,1.9,6.9
ESG,Achères Grand Cormier,2025-11-15T18:00,12.0,1.4,8.9
ESG,Achères Grand Cormier,2025-11-15T19:00,12.2,1.0,7.8
ESG,Achères Grand Cormier,2025-11-15T20:00,11.6,0.3,4.2
ESG,Achères Grand Cormier,2025-11-15T21:00,10.7,0.4,2.2
ESG,Achères Grand Cormier,2025-11-15T22:00,10.0,0.0,4.0
ESG,Achères Grand Cormier,2025-11-15T23:00,9.4,0.0,6.3
ESI,Le Vésinet - Centre,2025-11-15T00:00,13.2,0.0,8.7
ESI,Le Vésinet - Centre,2025-11-15T01:00,12.7,1.5,6.7
ESI,Le Vésinet - Centre,2025-11-15T02:00,13.0,0.5,6.5
ESI,Le Vésinet - Centre,2025-11-15T03:00,12.2,0.6,7.3
ESI,Le Vésinet - Centre,2025-11-15T04:00,11.7,4.7,5.9
ESI,Le Vésinet - Centre,2025-11-15T05:00,11.4,0.2,3.7
ESI,Le Vésinet - Centre,2025-11-15T06:00,10.7,0.0,5.5
ESI,Le Vésinet - Centre,2025-11-15T07:00,10.8,0.0,5.9
ESI,Le Vésinet - Centre,2025-11-15T08:00,11.5,0.0,7.2
ESI,Le Vésinet - Centre,2025-11-15T09:00,12.7,0.0,7.6
ESI,Le Vésinet - Centre,2025-11-15T10:00,13.5,0.0,5.4
ESI,Le Vésinet - Centre,2025-11-15T11:00,14.2,0.0,4.6
ESI,Le Vésinet - Centre,2025-11-15T12:00,13.0,0.7,3.7
ESI,Le Vésinet - Centre,2025-11-15T13:00,13.0,1.2,6.0
ESI,Le Vésinet - Centre,2025-11-15T14:00,13.1,1.2,3.8
ESI,Le Vésinet - Centre,2025-11-15T15:00,12.7,1.4,5.0
ESI,Le Vésinet - Centre,2025-11-15T16:00,12.3,0.7,5.4
ESI,Le Vésinet - Centre,2025-11-15T17:00,12.2,1.7,7.5
ESI,Le Vésinet - Centre,2025-11-15T18:00,12.2,0.8,6.7
ESI,Le Vésinet - Centre,2025-11-15T19:00,12.2,1.9,10.2
ESI,Le Vésinet - Centre,2025-11-15T20:00,11.5,0.2,4.6
ESI,Le Vésinet - Centre,2025-11-15T21:00,10.6,0.5,1.5
ESI,Le Vésinet - Centre,2025-11-15T22:00,9.9,0.0,4.8
ESI,Le Vésinet - Centre,2025-11-15T23:00,9.6,0.0,6.7
EST,Gare de l'Est,2025-11-15T00:00,13.4,0.0,10.1
EST,Gare de l'Est,2025-11-15T01:00,12.5,8.0,6.7
EST,Gare de l'Est,2025-11-15T02:00,12.7,4.4,6.1
EST,Gare de l'Est,2025-11-15T03:00,12.2,1.8,9.7
EST,Gare de l'Est,2025-11-15T04:00,11.8,0.1,7.3
EST,Gare de l'Est,2025-11-15T05:00,11.1,0.0,3.9
EST,Gare de l'Est,2025-11-15T06:00,10.9,0.0,6.5
EST,Gare de l'Est,2025-11-15T07:00,11.0,0.0,6.0
EST,Gare de l'Est,2025-11-15T08:00,11.4,0.0,7.1
EST,Gare de l'Est,2025-11-15T09:00,12.5,0.0,6.9
EST,Gare de l'Est,2025-11-15T10:00,13.2,0.0,5.4
EST,Gare de l'Est,2025-11-15T11:00,13.9,0.0,5.0
EST,Gare de l'Est,2025-11-15T12:00,13.1,0.1,2.3
EST,Gare de l'Est,2025-11-15T13:00,13.3,1.5,5.2
EST,Gare de l'Est,2025-11-15T14:00,13.1,1.2,5.3
EST,Gare de l'Est,2025-11-15T15:00,12.7,2.3,6.1
EST,Gare de l'Est,2025-11-15T16:00,12.3,1.9,5.5
EST,Gare de l'Est,2025-11-15T17:00,12.1,1.3,8.1
EST,Gare de l'Est,2025-11-15T18:00,12.0,0.9,7.3
EST,Gare de l'Est,2025-11-15T19:00,12.0,0.4,9.4
EST,Gare de l'Est,2025-11-15T20:00,11.5,0.2,5.4
EST,Gare de l'Est,2025-11-15T21:00,10.7,0.6,1.8
EST,Gare de l'Est,2025-11-15T22:00,10.4,0.0,5.4
EST,Gare de l'Est,2025-11-15T23:00,9.8,0.0,7.2
ETA,Étampes,2025-11-15T00:00,12.6,0.1,7.4
ETA,Étampes,2025-11-15T01:00,12.5,0.0,8.7
ETA,Étampes,2025-11-15T02:00,11.9,0.0,7.4
ETA,Étampes,2025-11-15T03:00,11.7,0.0,7.8
ETA,Étampes,2025-11-15T04:00,10.7,0.0,4.7
ETA,Étampes,2025-11-15T05:00,10.0,0.0,6.2
ETA,Étampes,2025-11-15T06:00,10.1,0.0,5.2
ETA,Étampes,2025-11-15T07:00,9.7,0.0,5.9
ETA,Étampes,2025-11-15T08:00,10.6,0.0,8.0
ETA,Étampes,2025-11-15T09:00,11.8,0.0,8.3
ETA,Étampes,2025-11-15T10:00,12.8,0.0,5.8
ETA,Étampes,2025-11-15T11:00,13.4,0.0,6.7
ETA,Étampes,2025-11-15T12:00,12.0,2.0,3.9
ETA,Étampes,2025-11-15T13:00,12.1,1.0,7.0
ETA,Étampes,2025-11-15T14:00,12.2,1.4,6.2
ETA,Étampes,2025-11-15T15:00,12.1,0.8,10.3
ETA,Étampes,2025-11-15T16:00,11.6,0.1,6.6
ETA,Étampes,2025-11-15T17:00,11.1,0.0,5.5
ETA,Étampes,2025-11-15T18:00,10.9,0.0,5.6
ETA,Étampes,2025-11-15T19:00,10.4,0.0,6.0
ETA,Étampes,2025-11-15T20:00,9.8,0.3,5.2
ETA,Étampes,2025-11-15T21:00,9.2,0.0,5.1
ETA,Étampes,2025-11-15T22:00,8.4,0.0,5.8
ETA,Étampes,2025-11-15T23:00,8.3,0.0,4.6
ETR,Étréchy,2025-11-15T00:00,12.6,0.0,8.8
ETR,Étréchy,2025-11-15T01:00,12.6,0.0,10.0
ETR,Étréchy,2025-11-15T02:00,12.2,0.0,8.3
ETR,Étréchy,2025-11-15T03:00,12.0,0.0,9.4
ETR,Étréchy,2025-11-15T04:00,11.2,0.0,4.6
ETR,Étréchy,2025-11-15T05:00,10.3,0.0,6.9
ETR,Étréchy,2025-11-15T06:00,10.8,0.0,5.9
ETR,Étréchy,2025-11-15T07:00,10.1,0.0,5.3
ETR,Étréchy,2025-11-15T08:00,10.8,0.0,7.9
ETR,Étréchy,2025-11-15T09:00,11.9,0.0,7.0
ETR,Étréchy,2025-11-15T10:00,13.0,0.0,5.0
ETR,Étréchy,2025-11-15T11:00,13.8,0.1,6.0
ETR,Étréchy,2025-11-15T12:00,12.2,1.0,5.4
ETR,Étréchy,2025-11-15T13:00,12.2,1.2,8.1
ETR,Étréchy,2025-11-15T14:00,12.2,1.5,6.7
ETR,Étréchy,2025-11-15T15:00,12.1,0.7,10.5
ETR,Étréchy,2025-11-15T16:00,11.9,0.2,7.2
ETR,Étréchy,2025-11-15T17:00,11.4,0.0,6.2
ETR,Étréchy,2025-11-15T18:00,11.3,0.0,6.2
ETR,Étréchy,2025-11-15T19:00,10.8,0.0,6.2
